cod;nome;período;homicidios-por-armas-de-fogo;homicidios-de-homens-por-armas-de-fogo;homicidios-homens;homicidios-de-jovens;homicidios-de-mulheres-por-armas-de-fogo;homicidios-mulheres-negras;homicidios-nao-negros;homicidios-mulheres;homicidios-de-jovens-homens;homicidio-de-jovens-por-armas-de-fogo;homicidios-homens-negros;homicidios;homicidios-de-jovens-mulheres;homicidios-homens-nao-negros;homicidios-negros;homicidios-mulheres-nao-negras
21;MA;2016;1625;1493.0;2247.0;1212.0;84.0;133.0;271.0;159.0;1157;873.0;1963.0;2408.0;55;247.0;2097.0;24.0
17;TO;2016;312;485.0;532.0;281.0;14.0;30.0;97.0;45.0;263;182.0;426.0;577.0;18;87.0;456.0;10.0
16;AP;2016;222;65.0;364.0;233.0;7.0;15.0;13.0;17.0;228;153.0;347.0;381.0;5;11.0;362.0;2.0
15;PA;2016;3048;1220.0;3921.0;2266.0;178.0;274.0;257.0;294.0;2137;1776.0;3597.0;4223.0;129;243.0;3871.0;14.0
14;RR;2016;72;2314.0;179.0;92.0;7.0;10.0;47.0;25.0;83;38.0;145.0;204.0;9;33.0;155.0;14.0
13;AM;2016;791;2866.0;1335.0;782.0;43.0;93.0;106.0;116.0;729;480.0;1231.0;1452.0;53;84.0;1324.0;22.0
23;CE;2016;2908;298.0;3424.0;2102.0;139.0;149.0;209.0;218.0;1999;1794.0;2363.0;3642.0;103;195.0;2512.0;14.0
12;AC;2016;226;215.0;340.0;194.0;11.0;19.0;43.0;23.0;181;127.0;288.0;363.0;13;39.0;307.0;4.0
11;RO;2016;465;438.0;649.0;261.0;27.0;34.0;176.0;54.0;246;185.0;483.0;703.0;15;158.0;517.0;18.0
41;PR;2016;2125;3151.0;2841.0;1574.0;105.0;44.0;2370.0;238.0;1494;1224.0;619.0;3080.0;80;2180.0;663.0;190.0
35;SP;2016;2720;713.0;4358.0;2017.0;156.0;200.0;2586.0;507.0;1860;1334.0;2017.0;4870.0;157;2284.0;2219.0;302.0
33;RJ;2016;4019;2562.0;5569.0;3386.0;202.0;276.0;1530.0;428.0;3252;2343.0;4076.0;6053.0;134;1383.0;4363.0;142.0
32;ES;2016;968;417.0;1166.0;707.0;57.0;81.0;144.0;104.0;670;622.0;943.0;1270.0;37;126.0;1024.0;18.0
31;MG;2016;3321;1473.0;4246.0;2513.0;169.0;247.0;1177.0;375.0;2365;2047.0;3099.0;4622.0;148;1054.0;3346.0;122.0
29;BA;2016;5449;215.0;6728.0;4358.0;261.0;379.0;442.0;441.0;4165;3509.0;6132.0;7171.0;193;392.0;6512.0;50.0
28;SE;2016;1259;2012.0;1404.0;869.0;39.0;54.0;78.0;60.0;847;789.0;1330.0;1465.0;22;73.0;1384.0;5.0
27;AL;2016;1546;748.0;1718.0;1079.0;72.0;91.0;34.0;101.0;1038;959.0;1665.0;1820.0;41;28.0;1757.0;6.0
26;PE;2016;3475;911.0;4160.0;2512.0;146.0;238.0;529.0;282.0;2381;2105.0;3618.0;4447.0;131;490.0;3858.0;39.0
22;PI;2016;440;3801.0;650.0;367.0;22.0;43.0;48.0;50.0;350;265.0;563.0;701.0;17;45.0;606.0;3.0
23;CE;2017;4698;299.0;5059.0;3348.0;282.0;325.0;323.0;374.0;3146;3030.0;4580.0;5433.0;202;291.0;4905.0;32.0
22;PI;2017;376;4174.0;573.0;313.0;25.0;39.0;55.0;52.0;293;220.0;509.0;626.0;20;46.0;549.0;9.0
21;MA;2017;1483;1804.0;2051.0;1112.0;56.0;113.0;181.0;127.0;1063;822.0;1855.0;2180.0;49;169.0;1968.0;12.0
17;TO;2017;318;376.0;517.0;303.0;18.0;30.0;103.0;38.0;282;195.0;407.0;557.0;21;96.0;437.0;7.0
16;AP;2017;177;89.0;356.0;236.0;9.0;23.0;24.0;27.0;224;112.0;328.0;383.0;12;22.0;351.0;2.0
15;PA;2017;3362;1049.0;4255.0;2451.0;202.0;286.0;329.0;311.0;2322;1939.0;3858.0;4575.0;129;308.0;4144.0;21.0
14;RR;2017;93;2403.0;221.0;100.0;4.0;16.0;61.0;27.0;87;44.0;169.0;248.0;13;50.0;185.0;11.0
13;AM;2017;975;3157.0;1559.0;943.0;51.0;98.0;146.0;115.0;897;605.0;1418.0;1674.0;46;130.0;1516.0;16.0
12;AC;2017;384;366.0;481.0;297.0;17.0;24.0;77.0;34.0;281;236.0;404.0;516.0;16;68.0;428.0;9.0
11;RO;2017;373;342.0;491.0;228.0;30.0;40.0;145.0;62.0;206;179.0;357.0;554.0;22;123.0;397.0;22.0
53;DF;2017;401;1425.0;564.0;325.0;25.0;34.0;121.0;46.0;308;256.0;452.0;610.0;17;109.0;486.0;12.0
52;GO;2017;2057;4416.0;2638.0;1601.0;129.0;190.0;561.0;256.0;1491;1286.0;2094.0;2901.0;110;501.0;2284.0;59.0
51;MT;2017;669;1003.0;1010.0;463.0;40.0;70.0;244.0;92.0;432;332.0;780.0;1102.0;31;222.0;850.0;22.0
50;MS;2017;327;4287.0;597.0;275.0;21.0;33.0;237.0;61.0;250;158.0;385.0;659.0;25;209.0;418.0;28.0
43;RS;2017;2591;618.0;3014.0;1639.0;188.0;61.0;2449.0;302.0;1525;1405.0;772.0;3316.0;114;2211.0;833.0;238.0
42;SC;2017;653;305.0;957.0;527.0;35.0;23.0;787.0;109.0;480;360.0;247.0;1066.0;47;701.0;270.0;86.0
41;PR;2017;1832;2921.0;2511.0;1361.0;110.0;33.0;2045.0;247.0;1263;1021.0;647.0;2759.0;98;1838.0;680.0;207.0
35;SP;2017;2518;629.0;4134.0;1955.0;163.0;166.0;2415.0;495.0;1798;1233.0;2002.0;4631.0;157;2094.0;2168.0;321.0
33;RJ;2017;4411;2354.0;5956.0;3576.0;219.0;260.0;1634.0;401.0;3439;2560.0;4378.0;6416.0;137;1497.0;4650.0;136.0
32;ES;2017;1227;351.0;1369.0;848.0;89.0;116.0;187.0;151.0;789;771.0;1098.0;1521.0;59;161.0;1214.0;26.0
31;MG;2017;3067;1449.0;3911.0;2217.0;146.0;261.0;1096.0;388.0;2088;1814.0;2885.0;4299.0;129;974.0;3146.0;122.0
29;BA;2017;5427;168.0;6986.0;4522.0;286.0;417.0;484.0;487.0;4313;3444.0;6377.0;7487.0;208;428.0;6798.0;55.0
28;SE;2017;1106;1924.0;1236.0;767.0;57.0;64.0;79.0;77.0;728;690.0;1168.0;1313.0;39;67.0;1232.0;12.0
27;AL;2017;1526;924.0;1702.0;1134.0;77.0;104.0;30.0;111.0;1091;993.0;1636.0;1813.0;43;29.0;1740.0;1.0
26;PE;2017;4478;1137.0;5104.0;3167.0;189.0;257.0;630.0;310.0;3029;2756.0;4462.0;5419.0;136;580.0;4720.0;50.0
25;PB;2017;1054;5136.0;1253.0;709.0;51.0;76.0;96.0;88.0;668;591.0;1151.0;1341.0;41;85.0;1227.0;11.0
24;RN;2017;1927;1722.0;2054.0;1366.0;122.0;129.0;195.0;148.0;1279;1250.0;1798.0;2203.0;87;178.0;1928.0;17.0
24;RN;2018;1639;1431.0;1723.0;1067.0;78.0;85.0;207.0;102.0;1024;1007.0;1509.0;1825.0;43;193.0;1594.0;14.0
31;MG;2018;2237;1135.0;3022.0;1626.0;137.0;241.0;833.0;349.0;1497;1303.0;2265.0;3372.0;129;728.0;2506.0;105.0
21;MA;2018;1284;1561.0;1856.0;976.0;50.0;109.0;181.0;122.0;935;698.0;1656.0;1982.0;41;170.0;1767.0;11.0
17;TO;2018;321;308.0;520.0;296.0;19.0;36.0;90.0;47.0;278;191.0;430.0;570.0;18;81.0;466.0;9.0
16;AP;2018;241;171.0;411.0;279.0;9.0;12.0;26.0;15.0;273;162.0;377.0;426.0;6;24.0;389.0;2.0
15;PA;2018;3439;934.0;4185.0;2418.0;197.0;282.0;301.0;323.0;2285;2004.0;3827.0;4528.0;132;269.0;4113.0;32.0
14;RR;2018;181;1927.0;360.0;224.0;9.0;26.0;103.0;53.0;207;124.0;282.0;414.0;17;76.0;308.0;26.0
13;AM;2018;961;3231.0;1415.0;859.0;51.0;110.0;121.0;127.0;795;599.0;1300.0;1542.0;64;106.0;1410.0;15.0
12;AC;2018;311;289.0;374.0;235.0;22.0;28.0;49.0;35.0;222;189.0;322.0;409.0;13;43.0;350.0;6.0
11;RO;2018;300;279.0;432.0;184.0;20.0;28.0;118.0;42.0;168;138.0;323.0;476.0;16;103.0;351.0;14.0
32;ES;2018;891;358.0;1063.0;618.0;55.0;76.0;131.0;100.0;577;548.0;887.0;1165.0;41;111.0;964.0;20.0
33;RJ;2018;4261;1891.0;6013.0;3724.0;198.0;242.0;1619.0;380.0;3574;2513.0;4448.0;6455.0;150;1488.0;4705.0;130.0
35;SP;2018;2009;535.0;3269.0;1461.0;116.0;176.0;1909.0;454.0;1322;959.0;1571.0;3727.0;139;1642.0;1747.0;267.0
41;PR;2018;1520;2100.0;2232.0;1155.0;89.0;63.0;1747.0;211.0;1079;813.0;607.0;2443.0;76;1601.0;670.0;146.0
42;SC;2018;444;222.0;751.0;393.0;32.0;17.0;665.0;91.0;356;249.0;157.0;843.0;37;591.0;174.0;74.0
43;RS;2018;2075;411.0;2441.0;1291.0;147.0;54.0;1987.0;256.0;1189;1094.0;619.0;2699.0;102;1786.0;673.0;201.0
50;MS;2018;243;3227.0;506.0;239.0;21.0;38.0;210.0;66.0;214;119.0;320.0;572.0;25;182.0;358.0;28.0
51;MT;2018;566;949.0;901.0;425.0;31.0;71.0;209.0;88.0;395;295.0;695.0;989.0;30;193.0;766.0;16.0
25;PB;2018;1006;4714.0;1161.0;652.0;56.0;71.0;65.0;82.0;618;557.0;1085.0;1244.0;34;55.0;1156.0;10.0
52;GO;2018;1860;3825.0;2448.0;1442.0;117.0;154.0;545.0;220.0;1354;1168.0;1929.0;2675.0;88;482.0;2086.0;63.0
26;PE;2018;3369;836.0;3942.0;2269.0;137.0;189.0;555.0;240.0;2168;1979.0;3387.0;4190.0;101;509.0;3578.0;46.0
27;AL;2018;1179;910.0;1374.0;843.0;44.0;55.0;25.0;67.0;818;727.0;1120.0;1441.0;25;22.0;1175.0;3.0
53;DF;2018;329;1233.0;473.0;271.0;20.0;35.0;115.0;55.0;257;210.0;372.0;530.0;13;97.0;408.0;18.0
28;SE;2018;959;1741.0;1093.0;663.0;25.0;34.0;54.0;40.0;653;603.0;1045.0;1133.0;10;48.0;1079.0;6.0
29;BA;2018;4977;232.0;6351.0;4141.0;257.0;369.0;430.0;427.0;3956;3163.0;5717.0;6787.0;185;386.0;6089.0;44.0
22;PI;2018;373;4056.0;565.0;310.0;14.0;43.0;46.0;52.0;289;213.0;488.0;619.0;21;41.0;531.0;5.0
23;CE;2018;4204;302.0;4425.0;2812.0;379.0;426.0;388.0;475.0;2561;2532.0;4051.0;4900.0;251;341.0;4477.0;47.0
26;PE;2019;2713;739.0;3265.0;1882.0;127.0;158.0;522.0;204.0;1791;1597.0;2749.0;3474.0;91;477.0;2908.0;45.0
31;MG;2019;1878;786.0;2598.0;1349.0;120.0;207.0;734.0;295.0;1252;1083.0;1938.0;2893.0;97;648.0;2145.0;86.0
11;RO;2019;264;250.0;401.0;154.0;13.0;31.0;114.0;43.0;140;102.0;295.0;447.0;14;103.0;327.0;11.0
12;AC;2019;222;205.0;290.0;174.0;17.0;25.0;35.0;32.0;163;123.0;252.0;325.0;11;30.0;277.0;5.0
13;AM;2019;981;2200.0;1472.0;917.0;49.0;93.0;197.0;118.0;861;628.0;1284.0;1592.0;56;172.0;1377.0;25.0
14;RR;2019;83;1468.0;201.0;99.0;6.0;19.0;62.0;33.0;88;46.0;148.0;234.0;11;48.0;167.0;14.0
15;PA;2019;2342;743.0;3155.0;1791.0;135.0;204.0;222.0;232.0;1690;1359.0;2887.0;3405.0;100;201.0;3093.0;21.0
16;AP;2019;228;77.0;342.0;251.0;10.0;17.0;9.0;19.0;242;167.0;330.0;361.0;9;8.0;347.0;1.0
17;TO;2019;250;237.0;420.0;224.0;16.0;32.0;76.0;36.0;211;150.0;337.0;456.0;13;73.0;369.0;3.0
21;MA;2019;1074;1106.0;1584.0;801.0;44.0;93.0;186.0;114.0;753;567.0;1402.0;1704.0;47;165.0;1498.0;19.0
22;PI;2019;350;2210.0;520.0;243.0;17.0;35.0;54.0;47.0;226;183.0;454.0;569.0;17;43.0;489.0;11.0
23;CE;2019;1900;234.0;2196.0;1285.0;159.0;199.0;170.0;221.0;1179;1108.0;2036.0;2417.0;106;149.0;2235.0;21.0
24;RN;2019;1181;1104.0;1248.0;760.0;75.0;84.0;127.0;98.0;719;700.0;1110.0;1346.0;41;116.0;1194.0;11.0
25;PB;2019;722;4343.0;880.0;441.0;39.0;53.0;56.0;72.0;420;371.0;800.0;953.0;21;45.0;853.0;11.0
27;AL;2019;833;930.0;1025.0;620.0;47.0;89.0;9.0;90.0;581;507.0;993.0;1115.0;39;9.0;1082.0;0.0
28;SE;2019;771;1390.0;920.0;556.0;28.0;50.0;39.0;53.0;537;477.0;884.0;973.0;19;36.0;934.0;3.0
29;BA;2019;4596;218.0;5717.0;3599.0;250.0;358.0;333.0;396.0;3416;2880.0;5264.0;6118.0;183;303.0;5622.0;30.0
33;RJ;2019;2321;1624.0;3316.0;2013.0;107.0;131.0;937.0;217.0;1936;1381.0;2435.0;3552.0;77;851.0;2568.0;86.0
35;SP;2019;1742;457.0;2954.0;1316.0;118.0;149.0;1626.0;405.0;1194;854.0;1535.0;3361.0;122;1377.0;1684.0;249.0
41;PR;2019;1190;1758.0;1891.0;960.0;86.0;57.0;1477.0;204.0;892;592.0;542.0;2095.0;68;1332.0;599.0;145.0
42;SC;2019;381;202.0;653.0;338.0;46.0;26.0;574.0;114.0;292;203.0;163.0;767.0;46;488.0;189.0;86.0
43;RS;2019;1602;335.0;1946.0;996.0;132.0;52.0;1623.0;236.0;909;823.0;463.0;2184.0;87;1446.0;515.0;177.0
50;MS;2019;216;2584.0;430.0;191.0;14.0;26.0;181.0;61.0;174;98.0;280.0;491.0;17;146.0;306.0;35.0
51;MT;2019;490;682.0;808.0;366.0;33.0;56.0;185.0;84.0;336;247.0;639.0;895.0;30;157.0;696.0;27.0
52;GO;2019;1457;1741.0;2089.0;1188.0;67.0;115.0;465.0;161.0;1131;881.0;1627.0;2253.0;57;422.0;1742.0;43.0
53;DF;2019;257;1028.0;425.0;244.0;20.0;36.0;101.0;55.0;226;169.0;339.0;480.0;18;83.0;375.0;18.0
32;ES;2019;781;331.0;946.0;569.0;42.0;73.0;103.0;97.0;538;501.0;802.0;1043.0;31;90.0;875.0;13.0
53;DF;2020;248;1379.0;418.0;219.0;16.0;20.0;122.0;35.0;207;144.0;306.0;453.0;12;107.0;326.0;15.0
29;BA;2020;5088;210.0;6627.0;4250.0;279.0;387.0;403.0;444.0;4032;3200.0;6124.0;7076.0;218;360.0;6511.0;43.0
31;MG;2020;1702;827.0;2473.0;1287.0;99.0;166.0;762.0;270.0;1201;980.0;1789.0;2743.0;86;660.0;1955.0;102.0
32;ES;2020;930;411.0;1122.0;668.0;58.0;78.0;139.0;101.0;618;578.0;865.0;1229.0;50;122.0;943.0;16.0
33;RJ;2020;2740;1677.0;4483.0;2554.0;123.0;196.0;1145.0;285.0;2449;1553.0;3387.0;4831.0;104;1056.0;3606.0;85.0
35;SP;2020;1785;544.0;2998.0;1258.0;108.0;146.0;1701.0;397.0;1131;822.0;1505.0;3396.0;127;1453.0;1651.0;248.0
41;PR;2020;1411;1603.0;2083.0;1062.0;93.0;52.0;1517.0;197.0;985;706.0;692.0;2281.0;77;1372.0;744.0;145.0
42;SC;2020;372;182.0;646.0;316.0;31.0;18.0;539.0;86.0;285;190.0;168.0;732.0;31;472.0;186.0;67.0
43;RS;2020;1545;341.0;1876.0;932.0;122.0;49.0;1541.0;214.0;859;768.0;474.0;2094.0;73;1377.0;523.0;162.0
50;MS;2020;207;2943.0;420.0;177.0;25.0;38.0;173.0;71.0;151;90.0;278.0;491.0;26;141.0;316.0;32.0
51;MT;2020;584;863.0;878.0;430.0;40.0;79.0;207.0;105.0;395;309.0;689.0;987.0;35;182.0;770.0;25.0
52;GO;2020;1391;3189.0;2040.0;1190.0;54.0;93.0;440.0;134.0;1135;876.0;1594.0;2177.0;55;404.0;1687.0;36.0
28;SE;2020;821;1337.0;938.0;562.0;26.0;37.0;50.0;43.0;544;511.0;891.0;981.0;18;44.0;928.0;6.0
26;PE;2020;3079;869.0;3558.0;2059.0;134.0;181.0;537.0;223.0;1957;1795.0;3040.0;3786.0;101;497.0;3221.0;40.0
25;PB;2020;919;4808.0;1047.0;527.0;56.0;75.0;83.0;94.0;487;457.0;929.0;1141.0;40;67.0;1004.0;16.0
24;RN;2020;1222;1318.0;1324.0;797.0;65.0;66.0;123.0;81.0;758;724.0;1169.0;1406.0;39;110.0;1236.0;13.0
23;CE;2020;3443;262.0;3672.0;2344.0;253.0;295.0;222.0;319.0;2189;2123.0;3457.0;3992.0;155;201.0;3752.0;21.0
22;PI;2020;437;2606.0;615.0;333.0;23.0;41.0;76.0;54.0;312;254.0;521.0;674.0;21;66.0;562.0;10.0
21;MA;2020;1447;1157.0;1961.0;1013.0;67.0;123.0;217.0;140.0;960;786.0;1736.0;2103.0;53;201.0;1860.0;16.0
17;TO;2020;278;232.0;448.0;246.0;16.0;29.0;76.0;35.0;231;164.0;370.0;484.0;15;70.0;399.0;6.0
16;AP;2020;222;95.0;365.0;244.0;12.0;21.0;18.0;22.0;234;147.0;345.0;387.0;10;17.0;366.0;1.0
15;PA;2020;1886;795.0;2605.0;1454.0;99.0;166.0;199.0;193.0;1369;1101.0;2381.0;2809.0;84;176.0;2547.0;23.0
14;RR;2020;102;1420.0;199.0;102.0;7.0;15.0;68.0;35.0;92;56.0;150.0;237.0;10;48.0;166.0;18.0
13;AM;2020;782;1782.0;1241.0;725.0;39.0;66.0;143.0;85.0;680;485.0;1093.0;1326.0;45;125.0;1159.0;18.0
12;AC;2020;228;211.0;273.0;164.0;16.0;21.0;38.0;27.0;149;134.0;232.0;304.0;15;32.0;253.0;6.0
11;RO;2020;256;239.0;402.0;141.0;17.0;39.0;101.0;54.0;126;94.0;311.0;456.0;15;89.0;350.0;12.0
27;AL;2020;869;743.0;1203.0;760.0;42.0;88.0;10.0;89.0;721;546.0;1165.0;1292.0;39;10.0;1253.0;0.0
28;SE;2021;662;960.0;751.0;435.0;21.0;34.0;47.0;37.0;420;394.0;707.0;790.0;14;44.0;742.0;3.0
29;BA;2021;5294;303.0;6740.0;4284.0;292.0;401.0;402.0;463.0;4081;3267.0;6302.0;7206.0;203;351.0;6703.0;51.0
52;GO;2021;1012;2709.0;1664.0;909.0;51.0;95.0;380.0;145.0;860;604.0;1304.0;1812.0;48;333.0;1401.0;47.0
43;RS;2021;1379;342.0;1656.0;771.0;118.0;45.0;1406.0;230.0;703;639.0;411.0;1889.0;68;1223.0;456.0;182.0
50;MS;2021;273;2646.0;484.0;208.0;35.0;42.0;160.0;66.0;193;124.0;346.0;551.0;15;135.0;388.0;24.0
51;MT;2021;529;887.0;806.0;373.0;30.0;62.0;210.0;81.0;348;261.0;610.0;888.0;25;191.0;672.0;19.0
53;DF;2021;193;1376.0;355.0;168.0;15.0;27.0;87.0;46.0;160;112.0;277.0;401.0;8;69.0;304.0;18.0
31;MG;2021;1594;707.0;2327.0;1125.0;86.0;159.0;699.0;249.0;1051;858.0;1688.0;2577.0;74;611.0;1847.0;88.0
32;ES;2021;892;519.0;1127.0;567.0;62.0;88.0;151.0;125.0;536;496.0;874.0;1253.0;30;126.0;963.0;25.0
33;RJ;2021;2999;1556.0;4381.0;2622.0;112.0;179.0;1144.0;284.0;2527;1726.0;3312.0;4693.0;95;1038.0;3500.0;105.0
35;SP;2021;1648;498.0;2742.0;1093.0;92.0;131.0;1537.0;342.0;1007;741.0;1373.0;3094.0;86;1328.0;1505.0;209.0
41;PR;2021;1373;1508.0;2149.0;1131.0;82.0;73.0;1408.0;197.0;1048;730.0;848.0;2348.0;83;1286.0;921.0;122.0
42;SC;2021;375;238.0;620.0;290.0;33.0;11.0;530.0;92.0;265;180.0;161.0;712.0;25;451.0;172.0;79.0
11;RO;2021;347;320.0;482.0;206.0;27.0;36.0;135.0;54.0;190;154.0;359.0;536.0;16;117.0;395.0;18.0
12;AC;2021;118;112.0;176.0;94.0;6.0;26.0;20.0;28.0;84;67.0;158.0;205.0;10;18.0;184.0;2.0
13;AM;2021;1272;1833.0;1679.0;1051.0;73.0;111.0;161.0;135.0;991;813.0;1505.0;1816.0;60;137.0;1616.0;24.0
14;RR;2021;105;1260.0;238.0;116.0;7.0;12.0;64.0;20.0;105;58.0;181.0;258.0;11;56.0;193.0;8.0
15;PA;2021;1939;641.0;2627.0;1453.0;100.0;185.0;169.0;208.0;1366;1106.0;2425.0;2847.0;87;152.0;2611.0;17.0
16;AP;2021;314;98.0;443.0;313.0;11.0;18.0;10.0;19.0;305;217.0;428.0;462.0;8;10.0;446.0;0.0
17;TO;2021;253;178.0;401.0;211.0;14.0;22.0;70.0;39.0;199;135.0;333.0;441.0;12;57.0;355.0;13.0
21;MA;2021;1447;975.0;1868.0;943.0;71.0;110.0;215.0;131.0;896;736.0;1644.0;1999.0;47;197.0;1754.0;18.0
22;PI;2021;558;2881.0;695.0;371.0;38.0;53.0;79.0;68.0;343;312.0;611.0;766.0;28;66.0;664.0;13.0
23;CE;2021;2973;239.0;3135.0;1949.0;264.0;299.0;251.0;336.0;1779;1768.0;2906.0;3471.0;170;215.0;3205.0;36.0
24;RN;2021;1023;1290.0;1109.0;600.0;48.0;59.0;106.0;70.0;572;545.0;996.0;1179.0;28;96.0;1055.0;10.0
25;PB;2021;930;5001.0;1061.0;554.0;43.0;63.0;91.0;83.0;522;491.0;927.0;1144.0;32;76.0;990.0;15.0
26;PE;2021;2801;829.0;3191.0;1752.0;153.0;195.0;561.0;245.0;1644;1539.0;2641.0;3439.0;107;515.0;2836.0;45.0
27;AL;2021;736;1198.0;1005.0;628.0;29.0;65.0;12.0;65.0;604;474.0;979.0;1070.0;24;12.0;1044.0;0.0
